id,quantity,price,name,datetime
465,2,0.5,Mango Chutney,2019-07-20 18:45:00
466,1,0.5,Mango Chutney,2019-07-20 18:41:00
467,1,0.5,Mint Sauce,2019-07-20 18:41:00
468,1,0.5,Red Sauce,2019-07-20 18:41:00
469,1,0.5,Mint Sauce,2019-07-20 18:12:00
470,1,0.5,Mint Sauce,2019-07-20 18:08:00
471,1,0.5,Mango Chutney,2019-07-20 16:55:00
472,1,0.5,Mint Sauce,2019-07-19 20:15:00
473,1,0.5,Mango Chutney,2019-07-19 19:44:00
474,4,0.5,Onion Chutney,2019-07-19 19:44:00
475,2,0.5,Red Sauce,2019-07-19 19:44:00
476,1,0.5,Mango Chutney,2019-07-19 19:29:00
477,1,0.5,Mango Chutney,2019-07-19 19:12:00
478,1,0.5,Lime Pickle,2019-07-19 19:12:00
479,1,0.5,Mint Sauce,2019-07-19 19:12:00
480,1,0.5,Red Sauce,2019-07-19 19:06:00
481,1,0.5,Mint Sauce,2019-07-19 19:06:00
482,1,0.5,Lime Pickle,2019-07-19 19:06:00
483,1,0.5,Lime Pickle,2019-07-19 18:10:00
484,1,0.5,Mango Chutney,2019-07-19 18:08:00
485,1,0.5,Mango Chutney,2019-07-19 18:05:00
486,2,0.5,Mango Chutney,2019-07-19 17:42:00
487,2,0.5,Mango Chutney,2019-07-19 17:31:00
488,2,0.5,Onion Chutney,2019-07-19 17:31:00
489,1,0.5,Mango Chutney,2019-07-19 17:14:00
490,2,0.5,Onion Chutney,2019-07-16 20:22:00
491,2,0.5,Mango Chutney,2019-07-16 19:02:00
492,1,0.5,Lime Pickle,2019-07-16 17:35:00
493,1,0.5,Mint Sauce,2019-07-15 21:44:00
494,1,0.5,Mint Sauce,2019-07-15 21:30:00
495,1,0.5,Mint Sauce,2019-07-15 20:35:00
496,2,0.5,Mango Chutney,2019-07-15 19:18:00
497,1,0.5,Mango Chutney,2019-07-15 18:51:00
498,1,0.5,Mint Sauce,2019-07-15 18:51:00
499,1,0.5,Onion Chutney,2019-07-15 18:51:00
500,1,0.5,Mint Sauce,2019-07-14 20:29:00
501,2,0.5,Mint Sauce,2019-07-14 20:23:00
502,1,0.5,Mango Chutney,2019-07-14 18:07:00
503,1,0.5,Mango Chutney,2019-07-14 17:47:00
504,1,0.5,Red Sauce,2019-07-14 17:47:00
505,1,0.5,Mango Chutney,2019-07-14 16:41:00
506,1,0.5,Onion Chutney,2019-07-14 16:27:00
507,1,0.5,Mint Sauce,2019-07-14 16:27:00
508,1,0.5,Mango Chutney,2019-07-13 19:31:00
509,1,0.5,Mango Chutney,2019-07-13 19:07:00
510,1,0.5,Mint Sauce,2019-07-13 19:07:00
511,1,0.5,Mango Chutney,2019-07-13 18:53:00
512,1,0.5,Mint Sauce,2019-07-13 18:53:00
513,1,0.5,Onion Chutney,2019-07-13 18:53:00
514,1,0.5,Red Sauce,2019-07-13 18:53:00
515,1,0.5,Mango Chutney,2019-07-13 18:42:00
516,2,0.5,Mint Sauce,2019-07-13 18:36:00
517,2,0.5,Onion Chutney,2019-07-13 18:36:00
518,1,0.5,Mango Chutney,2019-07-13 17:22:00
519,1,0.5,Mango Chutney,2019-07-13 17:17:00
520,2,0.5,Mint Sauce,2019-07-12 19:54:00
521,1,0.5,Mango Chutney,2019-07-12 19:18:00
522,2,0.5,Mango Chutney,2019-07-11 19:33:00
523,2,0.5,Mint Sauce,2019-07-11 19:33:00
524,2,0.5,Onion Chutney,2019-07-11 19:33:00
525,1,0.5,Red Sauce,2019-07-11 18:43:00
526,1,0.5,Mango Chutney,2019-07-11 18:43:00
527,2,0.5,Mango Chutney,2019-07-11 18:27:00
528,2,0.5,Mango Chutney,2019-07-10 19:24:00
529,1,0.5,Onion Chutney,2019-07-10 19:24:00
530,1,0.5,Mint Sauce,2019-07-10 18:25:00
531,1,0.5,Lime Pickle,2019-07-10 18:25:00
532,1,0.5,Onion Chutney,2019-07-10 18:17:00
533,1,0.5,Mint Sauce,2019-07-10 18:17:00
534,1,0.5,Mango Chutney,2019-07-09 19:57:00
535,1,0.5,Onion Chutney,2019-07-09 19:19:00
536,2,0.5,Mango Chutney,2019-07-09 18:14:00
537,1,0.5,Mint Sauce,2019-07-09 18:14:00
538,1,0.5,Red Sauce,2019-07-09 17:41:00
539,1,0.5,Mango Chutney,2019-07-07 19:42:00
540,1,0.5,Onion Chutney,2019-07-07 19:42:00
541,2,0.5,Mint Sauce,2019-07-07 18:04:00
542,1,0.5,Mango Chutney,2019-07-06 20:47:00
543,1,0.5,Red Sauce,2019-07-06 19:44:00
544,1,0.5,Mango Chutney,2019-07-06 19:30:00
545,1,0.5,Mango Chutney,2019-07-06 19:18:00
546,1,0.5,Lime Pickle,2019-07-06 19:18:00
547,1,0.5,Mint Sauce,2019-07-06 19:02:00
548,1,0.5,Onion Chutney,2019-07-06 19:02:00
549,1,0.5,Red Sauce,2019-07-06 18:39:00
550,1,0.5,Mint Sauce,2019-07-06 18:32:00
551,1,0.5,Mango Chutney,2019-07-06 18:02:00
552,1,0.5,Mint Sauce,2019-07-06 18:02:00
553,1,0.5,Onion Chutney,2019-07-06 18:02:00
554,1,0.5,Onion Chutney,2019-07-06 17:20:00
555,1,0.5,Mango Chutney,2019-07-06 17:15:00
556,1,0.5,Mango Chutney,2019-07-06 16:59:00
557,1,0.5,Onion Chutney,2019-07-05 21:40:00
558,1,0.5,Mango Chutney,2019-07-05 21:33:00
559,1,0.5,Mango Chutney,2019-07-05 19:43:00
560,1,0.5,Onion Chutney,2019-07-05 19:43:00
561,4,0.5,Mango Chutney,2019-07-05 19:29:00
562,2,0.5,Onion Chutney,2019-07-05 19:29:00
563,2,0.5,Onion Chutney,2019-07-05 19:09:00
564,1,0.5,Mango Chutney,2019-07-05 18:23:00
565,1,0.5,Red Sauce,2019-07-05 18:14:00
566,1,0.5,Mint Sauce,2019-07-05 18:14:00
567,2,0.5,Mango Chutney,2019-07-05 17:56:00
568,2,0.5,Onion Chutney,2019-07-05 17:33:00
569,1,0.5,Mango Chutney,2019-07-05 17:33:00
570,2,0.5,Mango Chutney,2019-07-05 17:26:00
571,1,0.5,Onion Chutney,2019-07-05 17:26:00
572,1,0.5,Mango Chutney,2019-07-05 17:22:00
573,1,0.5,Mint Sauce,2019-07-05 17:22:00
574,1,0.5,Onion Chutney,2019-07-05 17:22:00
575,1,0.5,Red Sauce,2019-07-05 17:22:00
576,1,0.5,Lime Pickle,2019-07-05 17:22:00
577,1,0.5,Mango Chutney,2019-07-04 19:50:00
578,1,0.5,Mint Sauce,2019-07-04 19:50:00
579,4,0.5,Mango Chutney,2019-07-04 17:45:00
580,1,0.5,Mint Sauce,2019-07-04 17:45:00
581,2,0.5,Lime Pickle,2019-07-04 17:45:00
582,1,0.5,Mint Sauce,2019-07-03 20:12:00
583,1,0.5,Red Sauce,2019-07-03 20:12:00
584,1,0.5,Onion Chutney,2019-07-03 19:33:00
585,1,0.5,Mango Chutney,2019-07-03 19:18:00
586,1,0.5,Mint Sauce,2019-07-03 19:18:00
587,1,0.5,Mint Sauce,2019-07-03 18:07:00
588,1,0.5,Mango Chutney,2019-07-02 19:24:00
589,1,0.5,Mint Sauce,2019-07-02 19:24:00
590,2,0.5,Mango Chutney,2019-07-02 19:13:00
591,1,0.5,Onion Chutney,2019-07-01 19:44:00
592,2,0.5,Mango Chutney,2019-07-01 18:33:00
593,1,0.5,Mango Chutney,2019-06-30 21:36:00
594,1,0.5,Mango Chutney,2019-06-30 20:38:00
595,1,0.5,Mint Sauce,2019-06-30 20:38:00
596,1,0.5,Mint Sauce,2019-06-30 19:47:00
597,2,0.5,Mint Sauce,2019-06-30 19:46:00
598,1,0.5,Onion Chutney,2019-06-30 19:39:00
599,1,0.5,Red Sauce,2019-06-30 18:25:00
600,1,0.5,Mango Chutney,2019-06-30 18:25:00
601,1,0.5,Red Sauce,2019-06-29 20:18:00
602,1,0.5,Onion Chutney,2019-06-29 19:00:00
603,1,0.5,Mint Sauce,2019-06-29 19:00:00
604,1,0.5,Mango Chutney,2019-06-29 18:15:00
605,2,0.5,Mint Sauce,2019-06-29 18:15:00
606,2,0.5,Onion Chutney,2019-06-29 18:15:00
607,1,0.5,Red Sauce,2019-06-29 18:15:00
608,1,0.5,Lime Pickle,2019-06-29 18:15:00
609,1,0.5,Onion Chutney,2019-06-29 16:07:00
610,1,0.5,Mango Chutney,2019-06-28 20:23:00
611,2,0.5,Onion Chutney,2019-06-28 20:06:00
612,1,0.5,Red Sauce,2019-06-28 18:50:00
613,2,0.5,Mango Chutney,2019-06-28 18:47:00
614,2,0.5,Mango Chutney,2019-06-28 18:43:00
615,2,0.5,Red Sauce,2019-06-28 18:43:00
616,1,0.5,Onion Chutney,2019-06-28 18:34:00
617,1,0.5,Mango Chutney,2019-06-28 18:22:00
618,2,0.5,Mango Chutney,2019-06-28 17:52:00
619,1,0.5,Mint Sauce,2019-06-27 20:16:00
620,1,0.5,Lime Pickle,2019-06-27 19:47:00
621,2,0.5,Onion Chutney,2019-06-26 20:06:00
622,1,0.5,Lime Pickle,2019-06-26 19:49:00
623,2,0.5,Mango Chutney,2019-06-26 18:40:00
624,2,0.5,Mango Chutney,2019-06-26 17:46:00
625,2,0.5,Onion Chutney,2019-06-26 17:42:00
626,1,0.5,Mango Chutney,2019-06-24 19:00:00
627,2,0.5,Mint Sauce,2019-06-23 20:37:00
628,1,0.5,Mango Chutney,2019-06-23 20:37:00
629,1,0.5,Red Sauce,2019-06-23 18:21:00
630,1,0.5,Mango Chutney,2019-06-23 17:53:00
631,1,0.5,Mango Chutney,2019-06-23 17:50:00
632,1,0.5,Red Sauce,2019-06-23 17:33:00
633,1,0.5,Mint Sauce,2019-06-22 19:58:00
634,1,0.5,Mint Sauce,2019-06-22 19:38:00
635,2,0.5,Mango Chutney,2019-06-22 19:29:00
636,2,0.5,Onion Chutney,2019-06-22 19:29:00
637,1,0.5,Mango Chutney,2019-06-22 19:04:00
638,1,0.5,Mint Sauce,2019-06-22 19:04:00
639,1,0.5,Red Sauce,2019-06-22 19:04:00
640,1,0.5,Mango Chutney,2019-06-22 18:30:00
641,1,0.5,Mango Chutney,2019-06-22 17:49:00
642,1,0.5,Mint Sauce,2019-06-22 17:49:00
643,2,0.5,Mint Sauce,2019-06-21 19:47:00
644,1,0.5,Onion Chutney,2019-06-21 19:14:00
645,1,0.5,Mint Sauce,2019-06-21 19:14:00
646,1,0.5,Mint Sauce,2019-06-21 18:47:00
647,1,0.5,Onion Chutney,2019-06-21 18:47:00
648,1,0.5,Mango Chutney,2019-06-21 18:46:00
649,1,0.5,Mango Chutney,2019-06-21 18:40:00
650,1,0.5,Mint Sauce,2019-06-21 18:40:00
651,2,0.5,Mango Chutney,2019-06-21 18:29:00
652,1,0.5,Red Sauce,2019-06-21 18:24:00
653,1,0.5,Mint Sauce,2019-06-21 18:24:00
654,1,0.5,Mango Chutney,2019-06-21 17:35:00
655,1,0.5,Mango Chutney,2019-06-20 18:56:00
656,1,0.5,Onion Chutney,2019-06-19 19:25:00
657,1,0.5,Red Sauce,2019-06-19 19:25:00
658,1,0.5,Mango Chutney,2019-06-19 18:48:00
659,1,0.5,Mango Chutney,2019-06-19 17:52:00
660,1,0.5,Mango Chutney,2019-06-18 19:23:00
661,1,0.5,Mint Sauce,2019-06-17 18:44:00
662,1,0.5,Mango Chutney,2019-06-17 18:44:00
663,1,0.5,Mint Sauce,2019-06-17 18:44:00
664,1,0.5,Mango Chutney,2019-06-17 18:02:00
665,1,0.5,Mint Sauce,2019-06-17 18:02:00
666,1,0.5,Lime Pickle,2019-06-17 12:12:00
667,1,0.5,Mango Chutney,2019-06-16 19:31:00
668,1,0.5,Mango Chutney,2019-06-16 19:09:00
669,2,0.5,Mint Sauce,2019-06-16 19:09:00
670,2,0.5,Onion Chutney,2019-06-16 18:29:00
671,1,0.5,Red Sauce,2019-06-15 20:21:00
672,2,0.5,Red Sauce,2019-06-15 19:36:00
673,2,0.5,Mint Sauce,2019-06-15 19:20:00
674,1,0.5,Mint Sauce,2019-06-15 18:58:00
675,2,0.5,Onion Chutney,2019-06-15 18:58:00
676,1,0.5,Lime Pickle,2019-06-15 18:58:00
677,2,0.5,Mint Sauce,2019-06-15 18:50:00
678,1,0.5,Onion Chutney,2019-06-15 18:50:00
679,2,0.5,Red Sauce,2019-06-15 18:50:00
680,1,0.5,Onion Chutney,2019-06-14 21:50:00
681,1,0.5,Mango Chutney,2019-06-14 20:01:00
682,1,0.5,Mango Chutney,2019-06-14 20:01:00
683,2,0.5,Mint Sauce,2019-06-14 19:41:00
684,1,0.5,Onion Chutney,2019-06-14 19:41:00
685,1,0.5,Mango Chutney,2019-06-14 19:41:00
686,1,0.5,Mango Chutney,2019-06-14 19:32:00
687,1,0.5,Red Sauce,2019-06-14 19:32:00
688,1,0.5,Mango Chutney,2019-06-14 19:14:00
689,1,0.5,Mint Sauce,2019-06-14 19:14:00
690,1,0.5,Mango Chutney,2019-06-14 18:09:00
691,4,0.5,Mango Chutney,2019-06-13 20:18:00
692,5,0.5,Mint Sauce,2019-06-13 20:18:00
693,1,0.5,Mango Chutney,2019-06-13 17:45:00
694,1,0.5,Mango Chutney,2019-06-12 19:51:00
695,2,0.5,Onion Chutney,2019-06-12 18:42:00
696,1,0.5,Mint Sauce,2019-06-12 18:42:00
697,2,0.5,Mango Chutney,2019-06-12 18:42:00
698,1,0.5,Mint Sauce,2019-06-12 17:23:00
699,1,0.5,Mango Chutney,2019-06-12 16:50:00
700,1,0.5,Onion Chutney,2019-06-12 16:50:00
701,1,0.5,Onion Chutney,2019-06-11 20:45:00
702,2,0.5,Mango Chutney,2019-06-11 19:19:00
703,1,0.5,Mango Chutney,2019-06-10 17:10:00
704,2,0.5,Mint Sauce,2019-06-10 17:10:00
705,1,0.5,Mango Chutney,2019-06-09 14:08:00
706,1,0.5,Mint Sauce,2019-06-08 22:08:00
707,1,0.5,Onion Chutney,2019-06-08 22:08:00
708,1,0.5,Mango Chutney,2019-06-08 20:30:00
709,1,0.5,Mint Sauce,2019-06-08 20:30:00
710,1,0.5,Mint Sauce,2019-06-08 19:38:00
711,1,0.5,Mango Chutney,2019-06-08 19:38:00
712,1,0.5,Onion Chutney,2019-06-08 19:22:00
713,1,0.5,Mint Sauce,2019-06-08 19:13:00
714,1,0.5,Red Sauce,2019-06-08 17:43:00
715,1,0.5,Onion Chutney,2019-06-08 17:05:00
716,1,0.5,Mint Sauce,2019-06-07 19:26:00
717,1,0.5,Mint Sauce,2019-06-07 18:48:00
718,2,0.5,Onion Chutney,2019-06-07 18:28:00
719,1,0.5,Mango Chutney,2019-06-07 18:21:00
720,3,0.5,Onion Chutney,2019-06-07 18:21:00
721,1,0.5,Onion Chutney,2019-06-07 18:12:00
722,2,0.5,Mint Sauce,2019-06-07 18:12:00
723,2,0.5,Mango Chutney,2019-06-07 18:04:00
724,2,0.5,Onion Chutney,2019-06-07 18:04:00
725,2,0.5,Mint Sauce,2019-06-07 17:49:00
726,1,0.5,Onion Chutney,2019-06-07 17:49:00
727,1,0.5,Mango Chutney,2019-06-06 18:59:00
728,1,0.5,Mango Chutney,2019-06-05 21:08:00
729,1,0.5,Mint Sauce,2019-06-05 21:08:00
730,1,0.5,Onion Chutney,2019-06-05 21:08:00
731,1,0.5,Red Sauce,2019-06-05 21:08:00
732,1,0.5,Mango Chutney,2019-06-05 20:44:00
733,1,0.5,Mint Sauce,2019-06-05 20:44:00
734,1,0.5,Mint Sauce,2019-06-05 11:29:00
735,1,0.5,Lime Pickle,2019-06-05 11:29:00
736,1,0.5,Onion Chutney,2019-06-04 20:08:00
737,1,0.5,Red Sauce,2019-06-04 20:08:00
738,1,0.5,Mint Sauce,2019-06-04 20:08:00
739,2,0.5,Mango Chutney,2019-06-04 17:58:00
740,1,0.5,Mint Sauce,2019-06-04 17:58:00
741,1,0.5,Mango Chutney,2019-06-04 13:38:00
742,1,0.5,Lime Pickle,2019-06-04 12:10:00
743,1,0.5,Mint Sauce,2019-06-04 12:10:00
744,1,0.5,Mango Chutney,2019-06-03 18:51:00
745,1,0.5,Red Sauce,2019-06-02 19:18:00
746,1,0.5,Mango Chutney,2019-06-02 18:35:00
747,1,0.5,Mint Sauce,2019-06-02 18:35:00
748,1,0.5,Mango Chutney,2019-06-02 17:43:00
749,1,0.5,Mango Chutney,2019-06-02 17:09:00
750,1,0.5,Mango Chutney,2019-06-02 16:55:00
751,1,0.5,Red Sauce,2019-06-02 16:55:00
752,1,0.5,Mint Sauce,2019-06-01 20:06:00
753,1,0.5,Red Sauce,2019-06-01 20:06:00
754,1,0.5,Mint Sauce,2019-06-01 19:42:00
755,1,0.5,Lime Pickle,2019-06-01 18:45:00
756,1,0.5,Mint Sauce,2019-06-01 18:33:00
757,1,0.5,Mango Chutney,2019-05-31 19:51:00
758,2,0.5,Mint Sauce,2019-05-31 19:51:00
759,2,0.5,Mango Chutney,2019-05-31 19:48:00
760,1,0.5,Mint Sauce,2019-05-31 18:43:00
761,1,0.5,Mango Chutney,2019-05-31 18:26:00
762,2,0.5,Mango Chutney,2019-05-31 17:30:00
763,2,0.5,Onion Chutney,2019-05-31 17:30:00
764,1,0.5,Lime Pickle,2019-05-30 18:21:00
765,2,0.5,Mint Sauce,2019-05-30 18:20:00
766,1,0.5,Onion Chutney,2019-05-30 18:20:00
767,1,0.5,Mango Chutney,2019-05-30 18:09:00
768,1,0.5,Mango Chutney,2019-05-29 18:24:00
769,1,0.5,Mint Sauce,2019-05-29 18:24:00
770,2,0.5,Onion Chutney,2019-05-29 18:24:00
771,1,0.5,Red Sauce,2019-05-29 18:24:00
772,1,0.5,Onion Chutney,2019-05-28 20:01:00
773,1,0.5,Red Sauce,2019-05-28 20:01:00
774,1,0.5,Mint Sauce,2019-05-28 19:24:00
775,1,0.5,Onion Chutney,2019-05-28 19:24:00
776,2,0.5,Mango Chutney,2019-05-28 19:07:00
777,1,0.5,Mint Sauce,2019-05-28 18:56:00
778,1,0.5,Mint Sauce,2019-05-27 17:42:00
779,1,0.5,Mango Chutney,2019-05-27 17:31:00
780,1,0.5,Onion Chutney,2019-05-27 17:31:00
781,2,0.5,Mint Sauce,2019-05-26 20:31:00
782,1,0.5,Red Sauce,2019-05-26 20:31:00
783,2,0.5,Mint Sauce,2019-05-26 20:23:00
784,2,0.5,Mango Chutney,2019-05-26 19:42:00
785,1,0.5,Mango Chutney,2019-05-26 18:25:00
786,1,0.5,Mango Chutney,2019-05-26 18:05:00
787,2,0.5,Mint Sauce,2019-05-26 17:46:00
788,1,0.5,Lime Pickle,2019-05-26 17:46:00
789,1,0.5,Mint Sauce,2019-05-26 16:21:00
790,1,0.5,Mango Chutney,2019-05-25 22:15:00
791,1,0.5,Mango Chutney,2019-05-25 20:07:00
792,1,0.5,Onion Chutney,2019-05-25 20:07:00
793,1,0.5,Mango Chutney,2019-05-25 19:54:00
794,1,0.5,Mint Sauce,2019-05-25 19:54:00
795,1,0.5,Red Sauce,2019-05-25 19:54:00
796,1,0.5,Onion Chutney,2019-05-25 19:54:00
797,1,0.5,Mint Sauce,2019-05-25 19:52:00
798,1,0.5,Mango Chutney,2019-05-25 19:43:00
799,1,0.5,Mint Sauce,2019-05-25 19:43:00
800,2,0.5,Mint Sauce,2019-05-25 18:22:00
801,2,0.5,Onion Chutney,2019-05-25 18:22:00
802,1,0.5,Red Sauce,2019-05-25 18:22:00
803,1,0.5,Lime Pickle,2019-05-25 18:22:00
804,1,0.5,Mango Chutney,2019-05-25 18:09:00
805,2,0.5,Mango Chutney,2019-05-24 18:37:00
806,1,0.5,Onion Chutney,2019-05-24 18:37:00
807,3,0.5,Mint Sauce,2019-05-24 18:27:00
808,1,0.5,Mango Chutney,2019-05-24 17:37:00
809,1,0.5,Onion Chutney,2019-05-23 20:32:00
810,1,0.5,Red Sauce,2019-05-23 20:32:00
811,1,0.5,Mango Chutney,2019-05-23 19:44:00
812,1,0.5,Red Sauce,2019-05-23 19:44:00
813,1,0.5,Onion Chutney,2019-05-23 19:44:00
814,1,0.5,Mango Chutney,2019-05-23 19:08:00
815,1,0.5,Mint Sauce,2019-05-23 19:08:00
816,1,0.5,Mango Chutney,2019-05-23 16:44:00
817,1,0.5,Onion Chutney,2019-05-22 19:15:00
818,1,0.5,Red Sauce,2019-05-22 19:15:00
819,1,0.5,Mango Chutney,2019-05-22 19:01:00
820,2,0.5,Mango Chutney,2019-05-22 17:57:00
821,1,0.5,Lime Pickle,2019-05-21 19:05:00
822,1,0.5,Mint Sauce,2019-05-21 18:07:00
823,1,0.5,Mango Chutney,2019-05-21 18:07:00
824,1,0.5,Lime Pickle,2019-05-21 18:07:00
825,1,0.5,Mango Chutney,2019-05-21 16:16:00
826,2,0.5,Mint Sauce,2019-05-20 18:15:00
827,1,0.5,Mango Chutney,2019-05-20 17:57:00
828,1,0.5,Mint Sauce,2019-05-20 17:33:00
829,1,0.5,Mango Chutney,2019-05-19 21:36:00
830,1,0.5,Mango Chutney,2019-05-19 20:44:00
831,2,0.5,Mango Chutney,2019-05-19 19:02:00
832,1,0.5,Mango Chutney,2019-05-19 18:23:00
833,1,0.5,Onion Chutney,2019-05-19 18:23:00
834,1,0.5,Onion Chutney,2019-05-19 17:57:00
835,1,0.5,Mint Sauce,2019-05-19 12:45:00
836,1,0.5,Onion Chutney,2019-05-19 12:45:00
837,1,0.5,Mango Chutney,2019-05-19 12:45:00
838,1,0.5,Mango Chutney,2019-05-18 22:13:00
839,1,0.5,Mango Chutney,2019-05-18 20:23:00
840,1,0.5,Mint Sauce,2019-05-18 20:23:00
841,1,0.5,Onion Chutney,2019-05-18 20:23:00
842,2,0.5,Mango Chutney,2019-05-18 20:13:00
843,4,0.5,Mango Chutney,2019-05-18 19:09:00
844,1,0.5,Mango Chutney,2019-05-18 18:56:00
845,1,0.5,Mango Chutney,2019-05-18 18:15:00
846,1,0.5,Mango Chutney,2019-05-18 18:10:00
847,2,0.5,Onion Chutney,2019-05-18 18:10:00
848,1,0.5,Mango Chutney,2019-05-18 18:10:00
849,2,0.5,Mango Chutney,2019-05-18 17:30:00
850,1,0.5,Mint Sauce,2019-05-18 16:42:00
851,3,0.5,Mango Chutney,2019-05-18 16:42:00
852,1,0.5,Onion Chutney,2019-05-17 21:02:00
853,1,0.5,Mint Sauce,2019-05-17 19:36:00
854,2,0.5,Mango Chutney,2019-05-17 19:07:00
855,1,0.5,Mint Sauce,2019-05-17 19:07:00
856,2,0.5,Mango Chutney,2019-05-17 18:36:00
857,1,0.5,Mango Chutney,2019-05-17 18:06:00
858,1,0.5,Onion Chutney,2019-05-17 18:06:00
859,1,0.5,Mango Chutney,2019-05-16 20:14:00
860,1,0.5,Mango Chutney,2019-05-16 18:52:00
861,1,0.5,Mango Chutney,2019-05-16 17:23:00
862,1,0.5,Mango Chutney,2019-05-15 18:11:00
863,1,0.5,Mango Chutney,2019-05-15 18:09:00
864,1,0.5,Onion Chutney,2019-05-15 18:09:00
865,1,0.5,Onion Chutney,2019-05-14 20:20:00
866,1,0.5,Lime Pickle,2019-05-14 20:13:00
867,1,0.5,Mint Sauce,2019-05-14 18:40:00
868,1,0.5,Onion Chutney,2019-05-14 18:40:00
869,1,0.5,Onion Chutney,2019-05-13 20:21:00
870,2,0.5,Mango Chutney,2019-05-12 19:00:00
871,1,0.5,Lime Pickle,2019-05-12 17:37:00
872,1,0.5,Onion Chutney,2019-05-12 17:37:00
873,1,0.5,Mint Sauce,2019-05-12 16:59:00
874,1,0.5,Mango Chutney,2019-05-12 16:59:00
875,1,0.5,Lime Pickle,2019-05-11 21:32:00
876,1,0.5,Mango Chutney,2019-05-11 21:32:00
877,1,0.5,Mint Sauce,2019-05-11 21:32:00
878,1,0.5,Red Sauce,2019-05-11 20:29:00
879,1,0.5,Onion Chutney,2019-05-11 20:28:00
880,1,0.5,Mint Sauce,2019-05-11 20:28:00
881,1,0.5,Mango Chutney,2019-05-11 20:28:00
882,1,0.5,Mango Chutney,2019-05-11 19:50:00
883,1,0.5,Mango Chutney,2019-05-11 19:35:00
884,1,0.5,Mint Sauce,2019-05-11 19:35:00
885,1,0.5,Mango Chutney,2019-05-11 19:08:00
886,1,0.5,Mango Chutney,2019-05-11 18:29:00
887,1,0.5,Mint Sauce,2019-05-10 19:04:00
888,2,0.5,Onion Chutney,2019-05-10 18:14:00
889,2,0.5,Mint Sauce,2019-05-10 18:14:00
890,1,0.5,Mango Chutney,2019-05-10 18:14:00
891,1,0.5,Red Sauce,2019-05-10 18:14:00
892,1,0.5,Mint Sauce,2019-05-09 17:44:00
893,2,0.5,Mint Sauce,2019-05-08 19:29:00
894,1,0.5,Mint Sauce,2019-05-08 19:11:00
895,1,0.5,Lime Pickle,2019-05-07 17:51:00
896,1,0.5,Mango Chutney,2019-05-07 17:01:00
897,1,0.5,Onion Chutney,2019-05-06 19:44:00
898,1,0.5,Mango Chutney,2019-05-06 18:52:00
899,1,0.5,Mango Chutney,2019-05-06 17:40:00
900,1,0.5,Red Sauce,2019-05-06 17:26:00
901,1,0.5,Mango Chutney,2019-05-06 17:26:00
902,1,0.5,Mint Sauce,2019-05-06 17:26:00
903,2,0.5,Mango Chutney,2019-05-05 20:54:00
904,1,0.5,Mint Sauce,2019-05-05 20:54:00
905,2,0.5,Onion Chutney,2019-05-05 20:54:00
906,2,0.5,Lime Pickle,2019-05-05 20:54:00
907,1,0.5,Mint Sauce,2019-05-05 20:03:00
908,3,0.5,Mango Chutney,2019-05-05 19:21:00
909,1,0.5,Mint Sauce,2019-05-05 19:21:00
910,1,0.5,Onion Chutney,2019-05-05 19:21:00
911,1,0.5,Onion Chutney,2019-05-05 19:20:00
912,1,0.5,Red Sauce,2019-05-05 19:20:00
913,2,0.5,Mango Chutney,2019-05-05 18:32:00
914,2,0.5,Mint Sauce,2019-05-05 18:32:00
915,1,0.5,Mango Chutney,2019-05-05 17:01:00
916,1,0.5,Onion Chutney,2019-05-05 17:01:00
917,1,0.5,Mint Sauce,2019-05-04 19:47:00
918,1,0.5,Mango Chutney,2019-05-04 19:36:00
919,1,0.5,Onion Chutney,2019-05-04 19:36:00
920,1,0.5,Mint Sauce,2019-05-04 19:26:00
921,1,0.5,Mango Chutney,2019-05-04 19:26:00
922,2,0.5,Mango Chutney,2019-05-04 19:06:00
923,1,0.5,Mint Sauce,2019-05-04 19:06:00
924,1,0.5,Onion Chutney,2019-05-04 19:06:00
925,1,0.5,Red Sauce,2019-05-04 19:06:00
926,1,0.5,Lime Pickle,2019-05-04 19:06:00
927,2,0.5,Onion Chutney,2019-05-04 18:52:00
928,1,0.5,Mango Chutney,2019-05-04 18:37:00
929,1,0.5,Red Sauce,2019-05-04 18:32:00
930,1,0.5,Lime Pickle,2019-05-04 18:32:00
931,1,0.5,Onion Chutney,2019-05-04 18:32:00
932,1,0.5,Mango Chutney,2019-05-04 18:32:00
933,1,0.5,Mango Chutney,2019-05-04 18:30:00
934,2,0.5,Mango Chutney,2019-05-04 18:21:00
935,2,0.5,Onion Chutney,2019-05-04 18:21:00
936,1,0.5,Lime Pickle,2019-05-03 19:07:00
937,1,0.5,Mango Chutney,2019-05-03 18:25:00
938,1,0.5,Mint Sauce,2019-05-02 19:54:00
939,1,0.5,Mango Chutney,2019-05-01 20:26:00
940,1,0.5,Onion Chutney,2019-05-01 20:18:00
941,1,0.5,Red Sauce,2019-05-01 20:18:00
942,1,0.5,Mango Chutney,2019-05-01 19:17:00
943,1,0.5,Mango Chutney,2019-05-01 18:44:00
944,1,0.5,Mint Sauce,2019-05-01 18:44:00
945,1,0.5,Mango Chutney,2019-05-01 18:09:00
946,2,0.5,Mango Chutney,2019-04-30 19:35:00
947,1,0.5,Onion Chutney,2019-04-30 19:35:00
